0:0:0:0:0:0:0:1 - - [13/May/2019:16:58:50 +0800] "GET /login.html HTTP/1.1" 200 6564
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/css/main.css HTTP/1.1" 200 7290
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90180
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:26 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3963
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /sys/user/info?_1557739887121 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /sys/menu/nav?_1557739887118 HTTP/1.1" 200 8480
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /modules/content/article_list.html HTTP/1.1" 200 11424
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "POST /channel/selectList HTTP/1.1" 200 5475
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:27 +0800] "POST /news/newsList HTTP/1.1" 200 44149
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /index.html HTTP/1.1" 200 5215
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/user/info?_1557739890170 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /index.html HTTP/1.1" 200 5215
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/menu/nav?_1557739890168 HTTP/1.1" 200 8480
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/user/info?_1557739890386 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /index.html HTTP/1.1" 200 5215
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/user/info?_1557739890607 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/menu/nav?_1557739890384 HTTP/1.1" 200 8535
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /index.html HTTP/1.1" 200 5215
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/menu/nav?_1557739890605 HTTP/1.1" 200 8535
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/user/info?_1557739890823 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /index.html HTTP/1.1" 200 5215
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /sys/menu/nav?_1557739890820 HTTP/1.1" 200 8535
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:30 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:31 +0800] "GET /sys/user/info?_1557739891020 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [13/May/2019:17:31:31 +0800] "GET /main.html HTTP/1.1" 200 556
